OID_,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,PLST,index_right,FID,SBZ,Name
134793,14230512148410311900,14,7,13,000,2023,05,16,6,3,0,1,0,0,1,0,0,0,0,0,"736423,713399999774992","5692733,980399999767542",12.394372302000022,51.33665061900007,1,3,3,3,Südost
134795,14230512144200311840,14,7,13,000,2023,05,15,6,3,5,3,0,0,1,1,0,0,0,0,"727229,296099999919534","5693203,732100000604987",12.262900769000055,51.34461600600008,1,7,7,7,Alt-West
134796,14230512144200311790,14,7,13,000,2023,05,12,6,3,5,2,0,0,1,0,0,0,0,1,"738578,304899999871850","5694524,943600000813603",12.426446959000032,51.35182633800008,1,1,1,1,Nordost
134829,14230510148410367770,14,7,13,000,2023,05,16,4,3,5,2,0,1,1,1,0,0,0,0,"737167,519199999980628","5691105,885800000280142",12.403947584000036,51.32172697400006,1,3,3,3,Südost
134830,14230510144200311810,14,7,30,250,2023,05,17,4,3,5,2,0,1,0,1,0,0,0,1,"736573,597299999557436","5702615,586200000718236",12.403099184000041,51.42528627400003,1,9,9,9,Nord
134846,14230509148211367560,14,7,13,000,2023,05,16,3,3,3,2,0,0,1,1,0,0,0,0,"738535,391400000080466","5689521,962200000882149",12.422483254000042,51.30693798000004,1,3,3,3,Südost
134847,14230509144310376030,14,7,13,000,2023,05,14,3,3,2,6,0,0,0,1,0,0,0,0,"734808,687500000000000","5700626,689200000837445",12.376441587000045,51.408167234000075,1,9,9,9,Nord
134865,14230508148110296820,14,7,13,000,2023,05,08,2,3,2,6,0,0,0,1,0,0,0,0,"736055,509399999864399","5700933,306800000369549",12.394540627000026,51.410401997000065,1,9,9,9,Nord
134898,14230505148410313000,14,7,13,000,2023,05,09,6,3,1,5,0,0,0,1,0,0,0,0,"736382,398599999956787","5692614,868899999186397",12.393701222000061,51.335598625000046,1,0,0,0,Mitte
134900,14230505144200295700,14,7,13,000,2023,05,16,6,3,0,1,0,0,1,0,0,0,0,1,"735703,249200000427663","5690285,932099999859929",12.382429126000034,51.314975236000066,1,4,4,4,Süd
134925,14230504144200295260,14,7,13,000,2023,05,05,5,2,6,2,1,0,0,1,1,0,0,0,"733905,366100000217557","5696953,400100000202656",12.361056722000058,51.37556751400007,1,9,9,9,Nord
134938,14230503145400295280,14,7,13,000,2023,05,15,4,3,6,3,0,0,0,1,1,0,0,0,"731133,204699999652803","5688478,964600000530481",12.315795872000024,51.30062850500008,1,5,5,5,Südwest
134939,14230503144310298150,14,7,13,000,2023,05,10,4,3,3,6,0,0,0,1,0,0,0,1,"730002,512400000356138","5683508,141599999740720",12.296405280000045,51.256462455000076,1,5,5,5,Südwest
134955,14230502148210296840,14,7,13,000,2023,05,19,3,3,5,3,0,0,1,1,0,0,0,0,"737349,166600000113249","5690243,993499999865890",12.405976106000026,51.31391479700005,1,3,3,3,Südost
134956,14230502148210267950,14,7,13,000,2023,05,14,3,3,0,7,0,0,1,0,0,0,0,0,"738523,294700000435114","5689509,665699999779463",12.422301805000075,51.30683267500007,1,3,3,3,Südost
134959,14230502144100298110,14,7,13,000,2023,05,09,3,3,5,3,0,0,1,1,0,0,0,0,"737348,063199999742210","5690243,959000000730157",12.405960279000055,51.31391494800005,1,3,3,3,Südost
134973,14230501662211313720,14,7,13,000,2023,05,22,2,3,0,1,2,0,1,0,0,0,0,0,"737413,117300000041723","5690776,101999999955297",12.40724626900004,51.31866438600008,1,3,3,3,Südost
134987,14230429148110267550,14,7,13,000,2023,04,16,7,3,5,3,0,0,0,1,0,0,0,0,"735433,247700000181794","5699082,498099999502301",12.384381328000075,51.39404743400007,1,9,9,9,Nord
135002,14230428148310274120,14,7,13,000,2023,04,20,6,3,9,1,2,0,0,1,0,0,0,0,"728656,497999999672174","5691549,887099999934435",12.282297090000043,51.32919689300007,1,6,6,6,West
135030,14230426144200266580,14,7,13,000,2023,04,16,4,2,5,3,0,0,0,1,0,0,0,0,"729679,413999999873340","5687336,224999999627471",12.294242105000023,51.29095818800005,1,5,5,5,Südwest
135056,14230424144310399730,14,7,13,000,2023,04,18,2,3,3,6,0,0,0,1,0,0,0,0,"731029,055700000375509","5682890,312799999490380",12.310692673000062,51.250501246000056,1,5,5,5,Südwest
135100,14230421148410267560,14,7,13,000,2023,04,10,6,3,3,2,0,0,1,1,0,0,0,0,"736437,737999999895692","5693412,642999999225140",12.395023791000028,51.34273658700005,1,2,2,2,Ost
135101,14230421148310296140,14,7,13,000,2023,04,21,6,3,9,1,2,0,0,1,0,0,0,0,"729224,214999999850988","5692207,927600000053644",12.290855412000042,51.334875735000026,1,6,6,6,West
135117,14230420144200312940,14,7,13,000,2023,04,11,5,3,5,3,0,0,0,1,0,0,0,0,"727926,373700000345707","5690225,873400000855327",12.270988225000053,51.31760379900004,1,6,6,6,West
135118,14230420144200253480,14,7,13,000,2023,04,16,5,3,8,1,0,0,0,1,0,0,0,0,"738589,922899999655783","5689361,924000000581145",12.423157170000025,51.305478632000074,1,3,3,3,Südost
135152,14230417148210253800,14,7,13,000,2023,04,08,2,3,2,6,0,1,0,1,0,0,0,0,"739902,225599999539554","5695619,668500000610948",12.44616226100004,51.361095015000046,1,2,2,2,Ost
135153,14230417144200267230,14,7,13,000,2023,04,10,2,2,6,3,0,1,0,1,1,0,0,0,"736992,579300000332296","5691392,655500000342727",12.401632139000071,51.32437394800007,1,3,3,3,Südost
135158,14230416144310254510,14,7,13,000,2023,04,13,1,3,8,1,0,1,0,0,0,1,0,0,"735557,075899999588728","5700285,235899999737740",12.386956209000061,51.40479202700004,1,9,9,9,Nord
135189,14230413148410240410,14,7,13,000,2023,04,21,5,3,5,3,2,0,0,1,0,0,0,0,"734757,192999999970198","5693486,707000000402331",12.37098657100006,51.34409776200005,1,0,0,0,Mitte
135212,14230411144200400130,14,7,13,000,2023,04,07,3,3,5,3,0,1,0,1,0,0,0,0,"742266,319899999536574","5694719,700099999085069",12.479442496000047,51.35201448200007,1,2,2,2,Ost
135213,14230411144200216350,14,7,13,000,2023,04,05,3,3,6,4,1,1,0,1,1,0,0,0,"734722,913099999539554","5699000,975999999791384",12.374135340000066,51.39360988700008,1,9,9,9,Nord
135258,14230406148410233830,14,7,13,000,2023,04,11,5,3,2,6,0,0,0,1,0,0,0,0,"736217,627999999560416","5693806,232000000774860",12.392130272000031,51.34636100500006,1,0,0,0,Mitte
135260,14230406144310216080,14,7,13,000,2023,04,05,5,3,2,6,2,0,0,1,0,0,0,0,"735678,180999999865890","5700424,658999999985099",12.388786852000067,51.405993212000055,1,9,9,9,Nord
135261,14230406144200216380,14,7,13,000,2023,04,08,5,3,5,2,0,0,1,1,0,0,0,0,"739310,503499999642372","5688685,110899999737740",12.433022012000038,51.29910122300004,1,3,3,3,Südost
135288,14230404144200267910,14,7,13,000,2023,04,15,3,3,5,3,0,0,1,1,0,0,0,0,"736342,215300000272691","5692490,866299999877810",12.393043142000067,51.33450225200005,1,3,3,3,Südost
135300,14230403148210253520,14,7,13,000,2023,04,12,2,3,5,2,0,0,1,1,0,0,0,0,"739637,614000000059605","5694462,883999999612570",12.441589505000024,51.35082370500004,1,2,2,2,Ost
135312,14230402144200214660,14,7,13,000,2023,04,10,1,3,5,3,0,0,0,1,0,0,0,0,"727240,985600000247359","5693200,472500000149012",12.263066252000044,51.34458207100005,1,7,7,7,Alt-West
135377,14230328148422223210,14,7,13,000,2023,03,14,3,3,3,5,0,0,1,1,0,0,0,0,"736227,447200000286102","5693713,927200000733137",12.392209770000022,51.345528380000076,1,0,0,0,Mitte
135378,14230328144200190630,14,7,13,000,2023,03,15,3,3,3,6,0,1,0,1,0,0,0,0,"737443,450699999928474","5690710,581900000572205",12.407637148000049,51.318063616000074,1,3,3,3,Südost
135392,14230327148223216430,14,7,13,000,2023,03,06,2,3,6,2,2,0,0,1,1,0,0,0,"739172,716599999926984","5694474,494000000879169",12.434933512000043,51.35112371300005,1,2,2,2,Ost
135394,14230327144200184330,14,7,13,000,2023,03,17,2,3,5,2,0,0,1,1,0,0,0,0,"737746,978199999779463","5690340,329700000584126",12.41173808600007,51.314613490000056,1,3,3,3,Südost
135395,14230327144100297090,14,7,13,000,2023,03,12,2,3,0,1,0,0,0,0,0,0,0,1,"736614,807400000281632","5694553,568099999800324",12.398319839000067,51.35290403000005,1,1,1,1,Nordost
135425,14230408148410266510,14,7,13,000,2023,04,16,7,3,2,6,0,0,0,1,0,0,0,0,"734784,054100000299513","5693527,904100000858307",12.371398729000077,51.34445647100006,1,0,0,0,Mitte
135434,14230324148410190680,14,7,13,000,2023,03,06,6,3,5,3,0,1,1,1,0,0,0,0,"737292,842899999581277","5690921,011199999600649",12.405619848000072,51.320015271000045,1,3,3,3,Südost
135447,14230323144310183660,14,7,13,000,2023,03,14,5,3,2,6,0,0,0,1,0,0,0,0,"738992,712899999693036","5699155,282600000500679",12.435499986000025,51.39321307600005,1,1,1,1,Nordost
135460,14230403144310204050,14,7,13,000,2023,04,16,2,3,5,3,0,0,0,1,0,0,0,0,"736065,419999999925494","5700918,607999999076128",12.39467309400004,51.41026593500004,1,9,9,9,Nord
135462,14230322148210183390,14,7,13,000,2023,03,09,4,3,2,2,0,0,0,1,0,0,0,0,"740710,801699999719858","5686514,733999999240041",12.451608431000068,51.279030377000026,1,3,3,3,Südost
135463,14230322148210172150,14,7,13,000,2023,03,08,4,3,2,6,0,0,0,1,0,0,0,0,"739089,683000000193715","5694954,089500000700355",12.434065493000048,51.355463394000026,1,1,1,1,Nordost
135464,14230322144200183930,14,7,13,000,2023,03,18,4,3,5,3,2,0,1,1,0,0,0,0,"741491,345700000412762","5689704,677100000903010",12.46493593300005,51.30733182100005,1,3,3,3,Südost
135482,14230321148310215850,14,7,13,000,2023,03,20,3,3,5,2,2,1,1,1,0,0,0,0,"731579,395899999886751","5692694,555099999532104",12.32492308600007,51.33829001700008,1,7,7,7,Alt-West
135530,14230317148310165210,14,7,13,000,2023,03,13,6,3,2,6,0,0,0,1,0,0,0,0,"727624,768799999728799","5685553,758300000801682",12.263688815000023,51.27578093500006,1,5,5,5,Südwest
135531,14230317144320274100,14,7,13,000,2023,03,15,6,2,0,7,0,0,0,0,0,0,0,1,"732477,182500000111759","5692411,088999999687076",12.337604714000065,51.335379114000034,1,7,7,7,Alt-West
135549,14230316148410203600,14,7,13,000,2023,03,11,5,3,2,2,0,0,0,1,0,0,0,0,"734782,036999999545515","5693527,608999999240041",12.371369624000067,51.34445465500005,1,0,0,0,Mitte
135578,14230315144200163560,14,7,13,000,2023,03,09,4,3,6,4,0,0,0,0,1,0,0,1,"735294,705299999564886","5693572,035499999299645",12.37874695000005,51.34464150800005,1,0,0,0,Mitte
135584,14230430144310274090,14,7,13,000,2023,04,09,1,3,2,6,0,0,0,1,0,0,0,0,"734954,294900000095367","5700591,147700000554323",12.378507907000028,51.407787916000075,1,9,9,9,Nord
135612,14230313144200148590,14,7,13,000,2023,03,18,2,3,2,2,2,1,0,1,0,0,0,0,"734777,254999999888241","5693526,655200000852346",12.37130045500004,51.34444806800008,1,0,0,0,Mitte
135613,14230313144200148180,14,7,13,000,2023,03,08,2,3,5,2,0,1,1,1,0,0,0,0,"736099,508999999612570","5693870,794999999925494",12.390480065000077,51.346989602000065,1,0,0,0,Mitte
135631,14230311144200215830,14,7,13,000,2023,03,05,7,3,3,7,2,1,0,1,0,0,0,1,"732801,871100000105798","5692769,952299999073148",12.342492187000062,51.338467698000045,1,7,7,7,Alt-West
135679,14230308148310147860,14,7,13,000,2023,03,13,4,3,3,2,0,1,1,0,0,0,0,1,"733842,367999999783933","5693189,926999999210238",12.357679559000076,51.34181070600005,1,0,0,0,Mitte
135682,14230308143500136401,14,7,13,000,2023,03,10,4,3,6,4,0,0,0,1,1,0,0,0,"733557,746700000017881","5693074,224099999293685",12.353524399000037,51.34088907300003,1,0,0,0,Mitte
135705,14230307148210163790,14,7,13,000,2023,03,07,3,3,5,2,0,0,1,1,0,0,0,0,"737468,380099999718368","5690708,946499999612570",12.407993151000028,51.31803853500003,1,3,3,3,Südost
135717,14230306148410130360,14,7,13,000,2023,03,21,2,3,3,6,2,1,0,1,0,0,0,0,"736174,811800000257790","5693946,607000000774860",12.39160970000006,51.34763882800007,1,0,0,0,Mitte
135720,14230416144200253140,14,7,13,000,2023,04,00,1,3,5,2,2,1,0,1,0,0,0,0,"734888,469600000418723","5698789,077700000256300",12.376370604000044,51.39163933900005,1,9,9,9,Nord
135732,14230331148110202630,14,7,13,000,2023,03,08,6,3,3,2,0,0,0,1,0,1,0,0,"732593,371000000275671","5698945,913000000640750",12.343543410000052,51.393992334000075,1,8,8,8,Nordwest
135733,14230305144310147290,14,7,29,190,2023,03,13,1,3,8,1,0,1,0,1,0,0,0,0,"743569,377799999900162","5686506,984400000423193",12.492511716000024,51.27774627900004,1,3,3,3,Südost
135746,14230304148210129850,14,7,13,000,2023,03,14,7,3,5,2,0,0,1,1,0,0,0,0,"738701,275799999944866","5689286,285399999469519",12.424701148000054,51.30475302900004,1,3,3,3,Südost
135747,14230304148110129820,14,7,13,000,2023,03,15,7,3,3,6,0,0,0,1,0,0,0,0,"736962,124200000427663","5694320,758999999612570",12.40314365200004,51.35066962600007,1,1,1,1,Nordost
135757,14230303148410129870,14,7,13,000,2023,03,23,6,3,5,3,2,0,1,1,0,0,0,0,"735453,019799999892712","5693497,043500000610948",12.380966454000031,51.34390281700007,1,0,0,0,Mitte
135760,14230303144320184370,14,7,13,000,2023,03,13,6,3,5,3,0,0,1,1,0,0,0,0,"735440,647400000132620","5693504,414000000804663",12.380793999000048,51.34397410000008,1,0,0,0,Mitte
135792,14230301144310116340,14,7,13,000,2023,03,13,4,3,9,1,0,0,0,0,0,0,1,0,"734817,589100000448525","5700641,034199999645352",12.37657884400005,51.40829231300006,1,9,9,9,Nord
135793,14230301144200116310,14,7,13,000,2023,03,07,4,3,5,3,0,0,0,1,0,0,0,0,"726968,012400000356138","5686123,633899999782443",12.25465043500003,51.28115894900003,1,5,5,5,Südwest
135794,14230301144200116300,14,7,13,000,2023,03,14,4,3,2,2,0,0,0,1,0,0,0,0,"728395,446999999694526","5690402,970000000670552",12.277821546000041,51.319005581000056,1,6,6,6,West
135805,14230228148410113370,14,7,13,000,2023,02,11,3,3,2,6,0,0,0,1,0,0,0,0,"736203,701999999582767","5693819,361500000581145",12.391939379000064,51.34648464400004,1,0,0,0,Mitte
135807,14230228144200113270,14,7,30,300,2023,02,08,3,3,1,6,0,0,0,1,0,0,0,0,"741580,798200000077486","5696805,206900000572205",12.47103269400003,51.37102458000004,1,1,1,1,Nordost
135808,14230228143263130300,14,7,13,000,2023,02,15,3,3,0,7,0,0,0,0,0,0,0,1,"734342,157999999821186","5693358,646400000900030",12.364953662000062,51.34311944800004,1,0,0,0,Mitte
135818,14230227148410116690,14,7,13,000,2023,02,12,2,2,0,1,0,0,1,0,0,0,0,0,"734541,028199999593198","5693450,951600000262260",12.36786477100003,51.343866019000075,1,0,0,0,Mitte
135819,14230227148410112950,14,7,13,000,2023,02,09,2,3,2,6,0,0,0,1,0,0,0,1,"736429,527499999850988","5692783,032299999147654",12.394488175000049,51.33708850100004,1,3,3,3,Südost
135820,14230227144200215350,14,7,13,000,2023,02,11,2,3,2,6,0,0,0,1,0,0,0,0,"736245,731999999843538","5693683,848400000482798",12.39245188700005,51.34525078900003,1,0,0,0,Mitte
135821,14230227144200116620,14,7,13,000,2023,02,16,2,3,0,3,0,0,0,1,0,0,0,1,"735174,511699999682605","5693551,302699999883771",12.377010540000072,51.34450513300004,1,0,0,0,Mitte
135823,14230227144200113300,14,7,13,000,2023,02,11,2,3,2,6,0,0,0,1,0,0,0,1,"736247,706000000238419","5693681,001499999314547",12.392478291000032,51.34522441400003,1,0,0,0,Mitte
135826,14230511148320324320,14,7,13,000,2023,05,11,5,3,5,3,0,0,1,1,0,0,0,0,"729742,138399999588728","5692637,353199999779463",12.298554713000044,51.33852173900004,1,7,7,7,Alt-West
135849,14230225148420267070,14,7,13,000,2023,02,18,7,3,6,7,2,1,1,0,1,0,0,0,"733378,359600000083447","5693033,359999999403954",12.350926634000075,51.34059590700008,1,0,0,0,Mitte
135875,14230223148410116390,14,7,13,000,2023,02,19,5,3,0,7,2,1,0,0,1,0,0,1,"735424,539200000464916","5693514,010099999606609",12.380569471000058,51.34406690800006,1,0,0,0,Mitte
135876,14230223148410116370,14,7,13,000,2023,02,17,5,3,0,7,1,1,0,0,0,1,0,0,"737268,484000000171363","5690919,769899999722838",12.40527008600003,51.32001428600006,1,0,0,0,Mitte
135877,14230223148310112600,14,7,13,000,2023,02,00,5,3,0,1,2,0,1,0,0,0,0,0,"728878,474000000394881","5691743,451600000262260",12.285602188000041,51.33084529000007,1,6,6,6,West
135879,14230315144310164900,14,7,13,000,2023,03,20,4,3,8,7,2,0,0,1,0,0,0,0,"731079,811999999918044","5701193,447599999606609",12.323288975000025,51.41478615600005,1,8,8,8,Nordwest
135880,14230223148110116350,14,7,13,000,2023,02,15,5,3,2,6,0,0,0,1,0,0,0,0,"731296,114900000393391","5697262,995600000023842",12.323833234000062,51.37941536200003,1,8,8,8,Nordwest
135881,14230223144310101050,14,7,13,000,2023,02,05,5,2,3,6,2,0,0,1,0,0,1,1,"741183,120099999941885","5696844,588400000706315",12.465356804000066,51.37154703900006,1,1,1,1,Nordost
135888,14230222148410116400,14,7,13,000,2023,02,09,4,3,5,3,0,0,1,0,0,0,1,0,"736320,025299999862909","5692438,059100000187755",12.392690145000074,51.33403746400006,1,3,3,3,Südost
135889,14230222144320136870,14,7,13,000,2023,02,12,4,3,3,6,0,0,0,1,0,0,0,0,"744952,146099999547005","5691723,270099999383092",12.515878436000037,51.32397039700004,1,2,2,2,Ost
135891,14230222144200101040,14,7,13,000,2023,02,16,4,3,5,3,0,0,1,1,0,0,0,0,"735061,356499999761581","5697039,255200000479817",12.377693351000062,51.37586089600006,1,9,9,9,Nord
135914,14230220148410096320,14,7,13,000,2023,02,13,2,3,5,2,0,0,1,1,0,0,0,0,"735957,020299999974668","5693783,300200000405312",12.388379728000075,51.34626338600003,1,0,0,0,Mitte
135935,14230218148211116360,14,7,13,000,2023,02,00,7,3,0,1,2,1,1,0,0,0,0,0,"740494,922399999573827","5687489,855699999257922",12.44917519300003,51.28787397700006,1,3,3,3,Südost
135936,14230415148210266870,14,7,13,000,2023,04,17,7,3,8,1,0,1,0,1,0,0,0,0,"742863,122000000439584","5688903,550000000745058",12.484034224000027,51.299557873000026,1,3,3,3,Südost
135937,14230218144200096280,14,7,13,000,2023,02,12,7,2,5,3,0,0,1,1,0,0,0,0,"727443,195299999788404","5690082,942399999126792",12.26397503000004,51.31651396500007,1,6,6,6,West
135956,14230216144200085750,14,7,13,000,2023,02,13,5,3,5,2,0,0,0,1,0,0,0,0,"727279,877000000327826","5690036,369999999180436",12.261605692000046,51.31616111100004,1,6,6,6,West
135988,14230214144200136850,14,7,13,000,2023,02,15,3,3,5,2,0,0,1,1,0,0,0,0,"740529,938099999912083","5694444,037000000476837",12.454367046000073,51.35027766500008,1,2,2,2,Ost
135995,14230213144200223180,14,7,13,000,2023,02,16,2,3,6,4,0,0,0,0,1,0,0,1,"734848,550999999977648","5693488,431199999526143",12.372297121000031,51.34407551000004,1,0,0,0,Mitte
136000,14230215144310085800,14,7,13,000,2023,02,14,4,3,3,6,0,0,0,1,0,0,1,0,"744922,378800000064075","5691751,840900000184774",12.515471668000032,51.32423963600007,1,2,2,2,Ost
136004,14230212148410096300,14,7,13,000,2023,02,18,1,3,5,3,2,1,1,1,0,0,0,0,"736061,015200000256300","5693821,299200000241399",12.389895500000023,51.346561302000055,1,0,0,0,Mitte
136005,14230212148210112280,14,7,13,000,2023,02,11,1,3,5,3,0,1,0,1,0,0,0,0,"741471,433699999935925","5689516,947599999606609",12.46452376700006,51.30565528600005,1,3,3,3,Südost
136025,14230210148410078560,14,7,13,000,2023,02,10,6,3,2,6,0,0,0,1,0,0,0,1,"736335,433899999596179","5692498,063400000333786",12.392950743000029,51.33456967300003,1,0,0,0,Mitte
136027,14230210148310079210,14,7,13,000,2023,02,10,6,3,2,2,0,0,0,1,0,0,0,0,"731952,555700000375509","5692427,464600000530481",12.330097141000067,51.33574032100006,1,7,7,7,Alt-West
136028,14230210148110095120,14,7,13,000,2023,02,23,6,3,5,3,2,0,0,1,0,0,0,1,"728021,669900000095367","5701041,615000000223517",12.279288404000056,51.41466098800004,1,8,8,8,Nordwest
136034,14230209148310085480,14,7,13,000,2023,02,12,5,3,6,4,0,0,0,1,1,0,0,0,"732631,017400000244379","5692412,388900000602007",12.339810098000044,51.33532788000008,1,7,7,7,Alt-West
136036,14230209148110095440,14,7,13,000,2023,02,17,5,3,2,6,1,0,0,1,0,0,0,0,"736631,971499999985099","5695739,671299999579787",12.399354741000025,51.36354348000003,1,9,9,9,Nord
136038,14230209144310085790,14,7,13,000,2023,02,13,5,3,5,3,0,0,0,1,0,0,1,0,"735934,619099999777973","5700327,416500000283122",12.39240254300006,51.405013764000046,1,9,9,9,Nord
136039,14230209144200079010,14,7,13,000,2023,02,18,5,3,5,2,2,0,0,1,0,0,0,1,"740892,713000000454485","5696349,836999999359250",12.460857186000055,51.36722962500005,1,2,2,2,Ost
136071,14230207148210101080,14,7,13,000,2023,02,09,3,3,5,3,0,0,1,1,0,0,0,0,"734336,758600000292063","5690142,581900000572205",12.362761657000021,51.31425272200005,1,4,4,4,Süd
136074,14230305148410148650,14,7,13,000,2023,03,13,1,3,5,3,0,1,0,1,0,0,0,0,"735632,662899999879301","5693455,092900000512600",12.383513436000044,51.34345183500005,1,0,0,0,Mitte
136080,14230419148110254900,14,7,13,000,2023,04,06,4,3,3,6,0,0,0,1,0,0,0,1,"734826,241700000129640","5698873,987099999561906",12.375533935000021,51.392427258000055,1,9,9,9,Nord
136090,14230206148210060490,14,7,13,000,2023,02,09,2,3,3,1,0,1,1,1,0,0,0,0,"739141,962000000290573","5687237,425000000745058",12.429639486000042,51.286177707000036,1,3,3,3,Südost
136091,14230206144200078510,14,7,13,000,2023,02,15,2,3,5,3,0,1,1,1,0,0,0,0,"732963,895200000144541","5692857,798000000417233",12.344871676000025,51.33918990500007,1,7,7,7,Alt-West
136116,14230219144200240630,14,7,13,000,2023,02,00,1,3,6,4,2,1,0,1,1,0,0,0,"734163,423600000329316","5693291,812899999320507",12.362347987000021,51.34259315600008,1,0,0,0,Mitte
136131,14230203148110059790,14,7,13,000,2023,02,05,6,3,5,2,2,1,0,1,0,0,0,0,"728307,142099999822676","5697574,087899999693036",12.281156335000048,51.38341773700006,1,8,8,8,Nordwest
136132,14230203144310059770,14,7,13,000,2023,02,15,6,3,2,6,0,0,0,1,0,0,0,0,"744368,436999999918044","5693468,908199999481440",12.508714247000057,51.33988869800004,1,2,2,2,Ost
136133,14230203144200095410,14,7,13,000,2023,02,15,6,3,6,4,0,1,1,0,1,0,0,0,"737213,131500000134110","5690998,361500000581145",12.40452945800007,51.32074281000007,1,0,0,0,Mitte
136150,14230202148410059830,14,7,13,000,2023,02,14,5,3,2,6,0,0,0,1,0,0,0,0,"736684,228400000371039","5695507,958599999547005",12.399949843000059,51.361441839000065,1,1,1,1,Nordost
136151,14230202148310060630,14,7,13,000,2023,02,13,5,3,2,2,0,1,0,1,0,0,0,0,"727589,581000000238419","5685595,332000000402331",12.26321163800003,51.27616821500004,1,5,5,5,Südwest
136172,14230201148410060060,14,7,13,000,2023,02,10,4,3,6,4,0,1,0,1,1,0,0,0,"736322,190200000070035","5692431,585799999535084",12.39271687300004,51.333978459000036,1,3,3,3,Südost
136174,14230201148310147370,14,7,13,000,2023,02,07,4,3,8,1,0,0,0,1,0,0,0,0,"726563,076500000432134","5693427,726999999955297",12.253493307000042,51.34689279300005,1,7,7,7,Alt-West
136195,14230131148410042960,14,7,13,000,2023,01,15,3,3,5,2,0,1,1,1,0,0,0,0,"736205,196999999694526","5693814,657500000670552",12.391957686000069,51.34644179900005,1,0,0,0,Mitte
136196,14230131144200085770,14,7,13,000,2023,01,12,3,3,2,6,0,1,0,1,0,0,0,0,"738577,091000000014901","5694523,927999999374151",12.426428878000024,51.35181773100004,1,1,1,1,Nordost
136211,14230130148210042490,14,7,13,000,2023,01,07,2,3,3,6,0,1,0,1,0,0,0,0,"734425,309799999929965","5689884,484400000423193",12.363860412000065,51.31189944300007,1,4,4,4,Süd
136212,14230130144200049810,14,7,13,000,2023,01,15,2,3,2,6,0,1,0,1,0,0,0,0,"736501,833499999716878","5692247,271999999880791",12.395168691000038,51.332249355000044,1,3,3,3,Südost
136213,14230130144200042920,14,7,13,000,2023,01,20,2,2,5,2,2,1,0,1,0,0,0,0,"736633,277099999599159","5695731,047599999234080",12.399367724000058,51.36346552900005,1,9,9,9,Nord
136240,14230127148110042470,14,7,13,000,2023,01,12,6,3,3,6,0,1,0,1,0,0,0,0,"736023,242999999783933","5700793,260999999940395",12.39398432400003,51.40915836200003,1,9,9,9,Nord
136283,14230125143263060451,14,7,13,000,2023,01,15,4,3,6,4,0,0,0,0,1,1,0,0,"738540,678799999877810","5689505,583100000396371",12.422548023000047,51.30678874600005,1,3,3,3,Südost
136288,14230124144200027670,14,7,13,000,2023,01,13,3,3,5,3,0,0,0,1,0,0,0,1,"736464,342799999751151","5696405,290899999439716",12.397393795000028,51.36958794900005,1,9,9,9,Nord
136322,14230510144200345940,14,7,13,000,2023,05,09,4,2,5,2,0,0,0,1,0,1,0,0,"734181,355999999679625","5697030,764000000432134",12.365066135000063,51.376148228000034,1,9,9,9,Nord
136323,14230121148210020610,14,7,13,000,2023,01,04,7,3,8,1,2,0,0,1,0,0,0,0,"733265,425599999725819","5688223,598799999803305",12.346161750000022,51.297466720000045,1,5,5,5,Südwest
136370,14230119148410009630,14,7,13,000,2023,01,09,5,3,5,3,0,0,0,1,0,0,0,1,"735275,742399999871850","5693570,971300000324845",12.37847445500006,51.344639803000064,1,0,0,0,Mitte
136371,14230119144200048760,14,7,13,000,2023,01,09,5,1,5,2,0,1,1,0,0,0,1,0,"736673,074000000022352","5695575,456000000238419",12.39983482200006,51.36205234800008,1,9,9,9,Nord
136453,14230117144200059480,14,7,13,000,2023,01,07,3,3,5,2,0,0,1,1,0,0,0,0,"739756,915699999779463","5695498,690700000151992",12.443997422000052,51.36007048700003,1,2,2,2,Ost
136469,14230116144200008650,14,7,13,000,2023,01,14,2,3,2,6,0,0,0,1,0,0,0,0,"732278,213399999774992","5692448,331399999558926",12.33477765400005,51.335794726000074,1,7,7,7,Alt-West
136492,14230115144200041930,14,7,13,000,2023,01,12,1,3,2,6,0,0,0,1,0,0,0,1,"736343,795800000429153","5694752,022900000214577",12.394566638000072,51.354798147000054,1,1,1,1,Nordost
136493,14230115144000008280,14,7,13,000,2023,01,05,1,2,7,1,2,1,0,1,0,0,0,0,"727291,599700000137091","5692773,126399999484420",12.263519014000053,51.34072539400006,1,7,7,7,Alt-West
136549,14230111148110988300,14,7,13,000,2023,01,21,4,3,2,6,2,1,0,1,0,1,0,0,"730568,929800000041723","5697595,661399999633431",12.31361791200004,51.38269739400005,1,8,8,8,Nordwest
136571,14230110148110007860,14,7,13,000,2023,01,10,3,3,3,2,0,0,0,1,0,0,0,0,"735434,308299999684095","5699082,889100000262260",12.384396805000051,51.39405050400006,1,9,9,9,Nord
136574,14230110144200008660,14,7,13,000,2023,01,20,3,2,5,3,2,1,0,1,0,0,0,0,"735030,075299999676645","5702116,502800000831485",12.380606445000069,51.42144841800007,1,9,9,9,Nord
